disease,from_year,to_year,drift
Gout,2009,2010,8.583069e-05
Gout,2010,2011,7.092953e-05
Gout,2011,2012,4.506111e-05
Gout,2012,2013,4.6133995e-05
Gout,2013,2014,4.351139e-05
Gout,2014,2015,7.015467e-05
Gout,2015,2016,4.9710274e-05
Gout,2016,2017,5.1379204e-05
Gout,2017,2018,2.2828579e-05
Gout,2018,2019,5.0365925e-05
Gout,2019,2020,3.3915043e-05
Gout,2020,2021,2.8133392e-05
Gout,2021,2022,3.0040741e-05
Gout,2022,2023,2.3961067e-05
Gout,2023,2024,3.8921833e-05
Gout,2024,2025,6.264448e-05
Gout,2025,2026,0.00050616264
Guinea_worm_disease,2000,2001,0.001157701
Guinea_worm_disease,2001,2002,0.0010507107
Guinea_worm_disease,2002,2003,0.001324296
Guinea_worm_disease,2003,2004,0.0018382668
Guinea_worm_disease,2004,2005,0.0011623502
Guinea_worm_disease,2005,2006,0.0012994409
Guinea_worm_disease,2006,2007,0.0012336373
Guinea_worm_disease,2007,2008,0.0014537573
Guinea_worm_disease,2008,2009,0.0009852052
Guinea_worm_disease,2009,2010,0.0011069179
Guinea_worm_disease,2010,2011,0.0010545254
Guinea_worm_disease,2011,2012,0.00082969666
Guinea_worm_disease,2012,2013,0.0009889007
Guinea_worm_disease,2013,2014,0.0005927682
Guinea_worm_disease,2014,2015,0.0009177327
Guinea_worm_disease,2015,2016,0.0006853342
Guinea_worm_disease,2016,2017,0.001376152
Guinea_worm_disease,2017,2018,0.0011045337
Guinea_worm_disease,2018,2019,0.0011285543
Guinea_worm_disease,2019,2020,0.00082087517
Guinea_worm_disease,2020,2021,0.00041604042
Guinea_worm_disease,2021,2022,0.0003990531
Guinea_worm_disease,2022,2023,0.00076556206
Guinea_worm_disease,2023,2024,0.0009806156
Guinea_worm_disease,2024,2025,0.0008818507
Gynecological_diseases,2000,2001,8.046627e-06
Gynecological_diseases,2001,2002,7.390976e-06
Gynecological_diseases,2002,2003,5.841255e-06
Gynecological_diseases,2003,2004,7.5101852e-06
Gynecological_diseases,2004,2005,4.1127205e-06
Gynecological_diseases,2005,2006,6.854534e-06
Gynecological_diseases,2006,2007,5.6624413e-06
Gynecological_diseases,2007,2008,5.6028366e-06
Gynecological_diseases,2008,2009,4.529953e-06
Gynecological_diseases,2009,2010,6.4373016e-06
Gynecological_diseases,2010,2011,7.0929527e-06
Gynecological_diseases,2011,2012,9.000301e-06
Gynecological_diseases,2012,2013,4.708767e-06
Gynecological_diseases,2013,2014,5.6028366e-06
Gynecological_diseases,2014,2015,7.033348e-06
Gynecological_diseases,2015,2016,6.4969063e-06
Gynecological_diseases,2016,2017,1.6570091e-05
Gynecological_diseases,2017,2018,5.90086e-06
Gynecological_diseases,2018,2019,1.0967255e-05
Gynecological_diseases,2019,2020,5.7816505e-06
Gynecological_diseases,2020,2021,3.993511e-06
Gynecological_diseases,2021,2022,5.841255e-06
Gynecological_diseases,2022,2023,9.119511e-06
Gynecological_diseases,2023,2024,2.4795532e-05
Gynecological_diseases,2024,2025,4.4882298e-05
Gynecological_diseases,2025,2026,6.6399574e-05
HIV_AIDS,2000,2001,1.0371208e-05
HIV_AIDS,2001,2002,7.688999e-06
HIV_AIDS,2002,2003,6.4969063e-06
HIV_AIDS,2003,2004,5.6624413e-06
HIV_AIDS,2004,2005,1.0251999e-05
HIV_AIDS,2005,2006,6.3180923e-06
HIV_AIDS,2006,2007,7.212162e-06
HIV_AIDS,2007,2008,3.6358833e-06
HIV_AIDS,2008,2009,4.1127205e-06
HIV_AIDS,2009,2010,7.867813e-06
HIV_AIDS,2010,2011,6.1392784e-06
HIV_AIDS,2011,2012,5.7816505e-06
HIV_AIDS,2012,2013,4.887581e-06
HIV_AIDS,2013,2014,7.390976e-06
HIV_AIDS,2014,2015,5.185604e-06
HIV_AIDS,2015,2016,1.1205673e-05
HIV_AIDS,2016,2017,1.8239021e-05
HIV_AIDS,2017,2018,5.543232e-06
HIV_AIDS,2018,2019,4.6491623e-06
HIV_AIDS,2019,2020,9.179115e-06
HIV_AIDS,2020,2021,3.516674e-06
HIV_AIDS,2021,2022,6.914139e-06
HIV_AIDS,2022,2023,6.914139e-06
HIV_AIDS,2023,2024,1.9013882e-05
HIV_AIDS,2024,2025,3.540516e-05
HIV_AIDS,2025,2026,4.529953e-05
Headache_disorders,2000,2001,1.2993813e-05
Headache_disorders,2001,2002,1.0430813e-05
Headache_disorders,2002,2003,1.1086464e-05
Headache_disorders,2003,2004,1.2993813e-05
Headache_disorders,2004,2005,8.404255e-06
Headache_disorders,2005,2006,6.9737434e-06
Headache_disorders,2006,2007,1.0848045e-05
Headache_disorders,2007,2008,7.033348e-06
Headache_disorders,2008,2009,3.8146973e-06
Headache_disorders,2009,2010,8.34465e-06
Headache_disorders,2010,2011,9.000301e-06
Headache_disorders,2011,2012,6.4373016e-06
Headache_disorders,2012,2013,6.3180923e-06
Headache_disorders,2013,2014,8.106232e-06
Headache_disorders,2014,2015,1.2040138e-05
Headache_disorders,2015,2016,5.1259995e-06
Headache_disorders,2016,2017,1.3113022e-05
Headache_disorders,2017,2018,9.894371e-06
Headache_disorders,2018,2019,7.6293945e-06
Headache_disorders,2019,2020,1.859665e-05
Headache_disorders,2020,2021,9.596348e-06
Headache_disorders,2021,2022,6.377697e-06
Headache_disorders,2022,2023,9.23872e-06
Headache_disorders,2023,2024,1.7881393e-05
Headache_disorders,2024,2025,4.643202e-05
Headache_disorders,2025,2026,8.3744526e-05
Hemoglobinopathies_and_hemolytic_anemias,2000,2001,3.3557415e-05
Hemoglobinopathies_and_hemolytic_anemias,2001,2002,3.7014484e-05
Hemoglobinopathies_and_hemolytic_anemias,2002,2003,3.4332275e-05
Hemoglobinopathies_and_hemolytic_anemias,2003,2004,1.7166138e-05
Hemoglobinopathies_and_hemolytic_anemias,2004,2005,1.92523e-05
Hemoglobinopathies_and_hemolytic_anemias,2005,2006,3.8981438e-05
Hemoglobinopathies_and_hemolytic_anemias,2006,2007,1.8894672e-05
Hemoglobinopathies_and_hemolytic_anemias,2007,2008,2.4318695e-05
Hemoglobinopathies_and_hemolytic_anemias,2008,2009,1.6093254e-05
Hemoglobinopathies_and_hemolytic_anemias,2009,2010,2.7000904e-05
Hemoglobinopathies_and_hemolytic_anemias,2010,2011,2.8669834e-05
Hemoglobinopathies_and_hemolytic_anemias,2011,2012,1.680851e-05
Hemoglobinopathies_and_hemolytic_anemias,2012,2013,1.257658e-05
Hemoglobinopathies_and_hemolytic_anemias,2013,2014,8.6426735e-06
Hemoglobinopathies_and_hemolytic_anemias,2014,2015,9.059906e-06
Hemoglobinopathies_and_hemolytic_anemias,2015,2016,2.4139881e-05
Hemoglobinopathies_and_hemolytic_anemias,2016,2017,5.8710575e-05
Hemoglobinopathies_and_hemolytic_anemias,2017,2018,1.1622906e-05
Hemoglobinopathies_and_hemolytic_anemias,2018,2019,1.4066696e-05
Hemoglobinopathies_and_hemolytic_anemias,2019,2020,1.9431114e-05
Hemoglobinopathies_and_hemolytic_anemias,2020,2021,1.0550022e-05
Hemoglobinopathies_and_hemolytic_anemias,2021,2022,1.0967255e-05
Hemoglobinopathies_and_hemolytic_anemias,2022,2023,1.8835068e-05
Hemoglobinopathies_and_hemolytic_anemias,2023,2024,2.1100044e-05
Hemoglobinopathies_and_hemolytic_anemias,2024,2025,4.249811e-05
Hemoglobinopathies_and_hemolytic_anemias,2025,2026,0.00017654896
Hodgkin_lymphoma,2000,2001,4.976988e-05
Hodgkin_lymphoma,2001,2002,2.9742718e-05
Hodgkin_lymphoma,2002,2003,2.4020672e-05
Hodgkin_lymphoma,2003,2004,2.4676323e-05
Hodgkin_lymphoma,2004,2005,2.0623207e-05
Hodgkin_lymphoma,2005,2006,2.670288e-05
Hodgkin_lymphoma,2006,2007,3.4809113e-05
Hodgkin_lymphoma,2007,2008,1.92523e-05
Hodgkin_lymphoma,2008,2009,1.758337e-05
Hodgkin_lymphoma,2009,2010,5.054474e-05
Hodgkin_lymphoma,2010,2011,1.7285347e-05
Hodgkin_lymphoma,2011,2012,1.7046928e-05
Hodgkin_lymphoma,2012,2013,1.7881393e-05
Hodgkin_lymphoma,2013,2014,1.3768673e-05
Hodgkin_lymphoma,2014,2015,1.2695789e-05
Hodgkin_lymphoma,2015,2016,2.4914742e-05
Hodgkin_lymphoma,2016,2017,3.385544e-05
Hodgkin_lymphoma,2017,2018,1.5318394e-05
Hodgkin_lymphoma,2018,2019,2.0444393e-05
Hodgkin_lymphoma,2019,2020,1.9907951e-05
Hodgkin_lymphoma,2020,2021,2.8848648e-05
Hodgkin_lymphoma,2021,2022,1.2397766e-05
Hodgkin_lymphoma,2022,2023,1.8775463e-05
Hodgkin_lymphoma,2023,2024,2.1100044e-05
Hodgkin_lymphoma,2024,2025,4.708767e-05
Hodgkin_lymphoma,2025,2026,0.00019347668
Hypertensive_heart_disease,2000,2001,4.2915344e-06
Hypertensive_heart_disease,2001,2002,4.2915344e-06
Hypertensive_heart_disease,2002,2003,5.1259995e-06
Hypertensive_heart_disease,2003,2004,5.00679e-06
Hypertensive_heart_disease,2004,2005,5.4836273e-06
Hypertensive_heart_disease,2005,2006,4.529953e-06
Hypertensive_heart_disease,2006,2007,5.543232e-06
Hypertensive_heart_disease,2007,2008,5.00679e-06
Hypertensive_heart_disease,2008,2009,3.3974648e-06
Hypertensive_heart_disease,2009,2010,7.212162e-06
Hypertensive_heart_disease,2010,2011,1.3232231e-05
Hypertensive_heart_disease,2011,2012,3.5762787e-06
Hypertensive_heart_disease,2012,2013,4.23193e-06
Hypertensive_heart_disease,2013,2014,5.00679e-06
Hypertensive_heart_disease,2014,2015,7.0929527e-06
Hypertensive_heart_disease,2015,2016,1.180172e-05
Hypertensive_heart_disease,2016,2017,2.9981136e-05
Hypertensive_heart_disease,2017,2018,4.708767e-06
Hypertensive_heart_disease,2018,2019,4.529953e-06
Hypertensive_heart_disease,2019,2020,1.680851e-05
Hypertensive_heart_disease,2020,2021,5.2452087e-06
Hypertensive_heart_disease,2021,2022,1.1444092e-05
Hypertensive_heart_disease,2022,2023,8.404255e-06
Hypertensive_heart_disease,2023,2024,2.1278858e-05
Hypertensive_heart_disease,2024,2025,6.3836575e-05
Hypertensive_heart_disease,2025,2026,7.224083e-05
Idiopathic_developmental_intellectual_disability,2000,2001,3.0994415e-05
Idiopathic_developmental_intellectual_disability,2001,2002,1.7344952e-05
Idiopathic_developmental_intellectual_disability,2002,2003,2.1755695e-05
Idiopathic_developmental_intellectual_disability,2003,2004,2.0742416e-05
Idiopathic_developmental_intellectual_disability,2004,2005,1.6570091e-05
Idiopathic_developmental_intellectual_disability,2005,2006,1.8715858e-05
Idiopathic_developmental_intellectual_disability,2006,2007,1.3053417e-05
Idiopathic_developmental_intellectual_disability,2007,2008,1.6570091e-05
Idiopathic_developmental_intellectual_disability,2008,2009,9.119511e-06
Idiopathic_developmental_intellectual_disability,2009,2010,9.417534e-06
Idiopathic_developmental_intellectual_disability,2010,2011,1.0669231e-05
Idiopathic_developmental_intellectual_disability,2011,2012,1.6391277e-05
Idiopathic_developmental_intellectual_disability,2012,2013,2.026558e-05
Idiopathic_developmental_intellectual_disability,2013,2014,2.3007393e-05
Idiopathic_developmental_intellectual_disability,2014,2015,7.3313713e-06
Idiopathic_developmental_intellectual_disability,2015,2016,1.3649464e-05
Idiopathic_developmental_intellectual_disability,2016,2017,3.6239624e-05
Idiopathic_developmental_intellectual_disability,2017,2018,1.23381615e-05
Idiopathic_developmental_intellectual_disability,2018,2019,1.21593475e-05
Idiopathic_developmental_intellectual_disability,2019,2020,8.583069e-06
Idiopathic_developmental_intellectual_disability,2020,2021,1.0788441e-05
Idiopathic_developmental_intellectual_disability,2021,2022,1.1384487e-05
Idiopathic_developmental_intellectual_disability,2022,2023,5.7816505e-06
Idiopathic_developmental_intellectual_disability,2023,2024,1.6272068e-05
Idiopathic_developmental_intellectual_disability,2024,2025,2.9563904e-05
Idiopathic_developmental_intellectual_disability,2025,2026,7.510185e-05
Idiopathic_epilepsy,2000,2001,7.033348e-06
Idiopathic_epilepsy,2001,2002,1.8775463e-05
Idiopathic_epilepsy,2002,2003,1.8000603e-05
Idiopathic_epilepsy,2003,2004,9.655952e-06
Idiopathic_epilepsy,2004,2005,1.4901161e-05
Idiopathic_epilepsy,2005,2006,8.702278e-06
Idiopathic_epilepsy,2006,2007,1.2397766e-05
Idiopathic_epilepsy,2007,2008,1.0848045e-05
Idiopathic_epilepsy,2008,2009,8.881092e-06
Idiopathic_epilepsy,2009,2010,1.0192394e-05
Idiopathic_epilepsy,2010,2011,1.2040138e-05
Idiopathic_epilepsy,2011,2012,1.0728836e-05
Idiopathic_epilepsy,2012,2013,1.1563301e-05
Idiopathic_epilepsy,2013,2014,1.0073185e-05
Idiopathic_epilepsy,2014,2015,1.1503696e-05
Idiopathic_epilepsy,2015,2016,1.2874603e-05
Idiopathic_epilepsy,2016,2017,1.5318394e-05
Idiopathic_epilepsy,2017,2018,1.1444092e-05
Idiopathic_epilepsy,2018,2019,1.0848045e-05
Idiopathic_epilepsy,2019,2020,9.000301e-06
Idiopathic_epilepsy,2020,2021,7.867813e-06
Idiopathic_epilepsy,2021,2022,9.000301e-06
Idiopathic_epilepsy,2022,2023,7.688999e-06
Idiopathic_epilepsy,2023,2024,1.9490719e-05
Idiopathic_epilepsy,2024,2025,4.7504902e-05
Idiopathic_epilepsy,2025,2026,0.00010251999
Inflammatory_bowel_disease,2000,2001,1.8537045e-05
Inflammatory_bowel_disease,2001,2002,1.8060207e-05
Inflammatory_bowel_disease,2002,2003,1.090765e-05
Inflammatory_bowel_disease,2003,2004,8.106232e-06
Inflammatory_bowel_disease,2004,2005,1.2040138e-05
Inflammatory_bowel_disease,2005,2006,1.13248825e-05
Inflammatory_bowel_disease,2006,2007,1.04904175e-05
Inflammatory_bowel_disease,2007,2008,1.3947487e-05
Inflammatory_bowel_disease,2008,2009,1.3887882e-05
Inflammatory_bowel_disease,2009,2010,7.927418e-06
Inflammatory_bowel_disease,2010,2011,1.6510487e-05
Inflammatory_bowel_disease,2011,2012,6.198883e-06
Inflammatory_bowel_disease,2012,2013,7.0929527e-06
Inflammatory_bowel_disease,2013,2014,8.881092e-06
Inflammatory_bowel_disease,2014,2015,1.1265278e-05
Inflammatory_bowel_disease,2015,2016,1.013279e-05
Inflammatory_bowel_disease,2016,2017,2.3126602e-05
Inflammatory_bowel_disease,2017,2018,6.2584877e-06
Inflammatory_bowel_disease,2018,2019,8.285046e-06
Inflammatory_bowel_disease,2019,2020,7.033348e-06
Inflammatory_bowel_disease,2020,2021,7.5101852e-06
Inflammatory_bowel_disease,2021,2022,9.179115e-06
Inflammatory_bowel_disease,2022,2023,9.000301e-06
Inflammatory_bowel_disease,2023,2024,1.9967556e-05
Inflammatory_bowel_disease,2024,2025,4.9948692e-05
Inflammatory_bowel_disease,2025,2026,0.00013375282
"Inguinal,_femoral,_and_abdominal_hernia",2000,2001,4.249811e-05
"Inguinal,_femoral,_and_abdominal_hernia",2001,2002,9.059906e-05
"Inguinal,_femoral,_and_abdominal_hernia",2002,2003,4.696846e-05
"Inguinal,_femoral,_and_abdominal_hernia",2003,2004,4.7922134e-05
"Inguinal,_femoral,_and_abdominal_hernia",2004,2005,4.6372414e-05
"Inguinal,_femoral,_and_abdominal_hernia",2005,2006,4.7683716e-05
"Inguinal,_femoral,_and_abdominal_hernia",2006,2007,5.9604645e-05
"Inguinal,_femoral,_and_abdominal_hernia",2007,2008,4.005432e-05
"Inguinal,_femoral,_and_abdominal_hernia",2008,2009,4.1007996e-05
"Inguinal,_femoral,_and_abdominal_hernia",2009,2010,4.9948692e-05
"Inguinal,_femoral,_and_abdominal_hernia",2010,2011,3.8981438e-05
"Inguinal,_femoral,_and_abdominal_hernia",2011,2012,4.094839e-05
"Inguinal,_femoral,_and_abdominal_hernia",2012,2013,3.59416e-05
"Inguinal,_femoral,_and_abdominal_hernia",2013,2014,5.221367e-05
"Inguinal,_femoral,_and_abdominal_hernia",2014,2015,2.7000904e-05
"Inguinal,_femoral,_and_abdominal_hernia",2015,2016,3.927946e-05
"Inguinal,_femoral,_and_abdominal_hernia",2016,2017,2.8789043e-05
"Inguinal,_femoral,_and_abdominal_hernia",2017,2018,3.0875206e-05
"Inguinal,_femoral,_and_abdominal_hernia",2018,2019,3.9100647e-05
"Inguinal,_femoral,_and_abdominal_hernia",2019,2020,3.6120415e-05
"Inguinal,_femoral,_and_abdominal_hernia",2020,2021,2.9325485e-05
"Inguinal,_femoral,_and_abdominal_hernia",2021,2022,3.027916e-05
"Inguinal,_femoral,_and_abdominal_hernia",2022,2023,2.270937e-05
"Inguinal,_femoral,_and_abdominal_hernia",2023,2024,3.927946e-05
"Inguinal,_femoral,_and_abdominal_hernia",2024,2025,5.6922436e-05
"Inguinal,_femoral,_and_abdominal_hernia",2025,2026,0.0005019307
Interpersonal_violence,2000,2001,2.2411346e-05
Interpersonal_violence,2001,2002,7.9631805e-05
Interpersonal_violence,2002,2003,1.8179417e-05
Interpersonal_violence,2003,2004,4.2915344e-05
Interpersonal_violence,2004,2005,1.8239021e-05
Interpersonal_violence,2005,2006,1.6331673e-05
Interpersonal_violence,2006,2007,1.0192394e-05
Interpersonal_violence,2007,2008,1.3828278e-05
Interpersonal_violence,2008,2009,1.3709068e-05
Interpersonal_violence,2009,2010,7.927418e-06
Interpersonal_violence,2010,2011,1.4424324e-05
Interpersonal_violence,2011,2012,9.894371e-06
Interpersonal_violence,2012,2013,1.21593475e-05
Interpersonal_violence,2013,2014,7.1525574e-06
Interpersonal_violence,2014,2015,8.702278e-06
Interpersonal_violence,2015,2016,1.579523e-05
Interpersonal_violence,2016,2017,8.106232e-06
Interpersonal_violence,2017,2018,7.1525574e-06
Interpersonal_violence,2018,2019,1.2099743e-05
Interpersonal_violence,2019,2020,1.6152859e-05
Interpersonal_violence,2020,2021,2.9146671e-05
Interpersonal_violence,2021,2022,7.6293945e-06
Interpersonal_violence,2022,2023,1.0609627e-05
Interpersonal_violence,2023,2024,1.1563301e-05
Interpersonal_violence,2024,2025,3.5881996e-05
Interpersonal_violence,2025,2026,0.00019675493
Intestinal_nematode_infections,2000,2001,1.3768673e-05
Intestinal_nematode_infections,2001,2002,2.6106834e-05
Intestinal_nematode_infections,2002,2003,3.59416e-05
Intestinal_nematode_infections,2003,2004,2.2768974e-05
Intestinal_nematode_infections,2004,2005,2.0086765e-05
Intestinal_nematode_infections,2005,2006,2.1159649e-05
Intestinal_nematode_infections,2006,2007,4.0650368e-05
Intestinal_nematode_infections,2007,2008,2.9921532e-05
Intestinal_nematode_infections,2008,2009,2.682209e-05
Intestinal_nematode_infections,2009,2010,2.8133392e-05
Intestinal_nematode_infections,2010,2011,1.6987324e-05
Intestinal_nematode_infections,2011,2012,3.1471252e-05
Intestinal_nematode_infections,2012,2013,2.69413e-05
Intestinal_nematode_infections,2013,2014,2.5451183e-05
Intestinal_nematode_infections,2014,2015,1.3947487e-05
Intestinal_nematode_infections,2015,2016,1.9013882e-05
Intestinal_nematode_infections,2016,2017,2.4199486e-05
Intestinal_nematode_infections,2017,2018,2.4557114e-05
Intestinal_nematode_infections,2018,2019,1.8954277e-05
Intestinal_nematode_infections,2019,2020,2.0325184e-05
Intestinal_nematode_infections,2020,2021,2.0682812e-05
Intestinal_nematode_infections,2021,2022,3.8444996e-05
Intestinal_nematode_infections,2022,2023,2.4139881e-05
Intestinal_nematode_infections,2023,2024,3.1352043e-05
Intestinal_nematode_infections,2024,2025,4.285574e-05
Intestinal_nematode_infections,2025,2026,0.00024294853
Invasive_Non-typhoidal_Salmonella_(iNTS),2000,2001,6.133318e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2001,2002,4.9889088e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2002,2003,3.6358833e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2003,2004,8.094311e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2004,2005,3.2782555e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2005,2006,2.592802e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2006,2007,3.427267e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2007,2008,3.8325787e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2008,2009,3.349781e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2009,2010,2.4080276e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2010,2011,2.759695e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2011,2012,3.2544136e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2012,2013,3.5345554e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2013,2014,2.8967857e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2014,2015,3.33786e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2015,2016,4.0233135e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2016,2017,0.00018161535
Invasive_Non-typhoidal_Salmonella_(iNTS),2017,2018,5.2332878e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2018,2019,4.1544437e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2019,2020,6.431341e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2020,2021,7.671118e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2021,2022,4.643202e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2022,2023,4.8160553e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2023,2024,9.7453594e-05
Invasive_Non-typhoidal_Salmonella_(iNTS),2024,2025,0.00015330315
Invasive_Non-typhoidal_Salmonella_(iNTS),2025,2026,0.00023216009
Iodine_deficiency,2000,2001,0.00016480684
Iodine_deficiency,2001,2002,0.00013369322
Iodine_deficiency,2002,2003,8.5771084e-05
Iodine_deficiency,2003,2004,7.8082085e-05
Iodine_deficiency,2004,2005,0.00029706955
Iodine_deficiency,2005,2006,0.00013750792
Iodine_deficiency,2006,2007,0.00023460388
Iodine_deficiency,2007,2008,0.00016611814
Iodine_deficiency,2008,2009,0.0002233386
Iodine_deficiency,2009,2010,0.0001270771
Iodine_deficiency,2010,2011,0.00015282631
Iodine_deficiency,2011,2012,0.00013202429
Iodine_deficiency,2012,2013,0.00010097027
Iodine_deficiency,2013,2014,7.909536e-05
Iodine_deficiency,2014,2015,0.00015819073
Iodine_deficiency,2015,2016,0.00011140108
Iodine_deficiency,2016,2017,0.0001334548
Iodine_deficiency,2017,2018,9.691715e-05
Iodine_deficiency,2018,2019,7.355213e-05
Iodine_deficiency,2019,2020,0.00014919043
Iodine_deficiency,2020,2021,0.00010931492
Iodine_deficiency,2021,2022,0.000107467175
Iodine_deficiency,2022,2023,0.00010573864
Iodine_deficiency,2023,2024,0.0001295805
Iodine_deficiency,2024,2025,0.00014340878
Ischemic_heart_disease,2000,2001,2.3722649e-05
Ischemic_heart_disease,2001,2002,4.249811e-05
Ischemic_heart_disease,2002,2003,4.5478344e-05
Ischemic_heart_disease,2003,2004,1.847744e-05
Ischemic_heart_disease,2004,2005,3.2424927e-05
Ischemic_heart_disease,2005,2006,1.8537045e-05
Ischemic_heart_disease,2006,2007,1.8954277e-05
Ischemic_heart_disease,2007,2008,3.2782555e-05
Ischemic_heart_disease,2008,2009,3.8444996e-05
Ischemic_heart_disease,2009,2010,3.361702e-05
Ischemic_heart_disease,2010,2011,2.938509e-05
